identifier,first_name,last_name,sitting_days_attendance,other_days_attendance,year,iso_sitting_days_attendance,iso_other_days_attendance
Daly_Mark,Mark,Daly,13/02/2024,09/02/2024,2024,2024-02-13,2024-02-09
Daly_Mark,Mark,Daly,14/02/2024,12/02/2024,2024,2024-02-14,2024-02-12
Daly_Mark,Mark,Daly,15/02/2024,16/02/2024,2024,2024-02-15,2024-02-16
Daly_Mark,Mark,Daly,20/02/2024,19/02/2024,2024,2024-02-20,2024-02-19
Daly_Mark,Mark,Daly,21/02/2024,23/02/2024,2024,2024-02-21,2024-02-23
Daly_Mark,Mark,Daly,22/02/2024,26/02/2024,2024,2024-02-22,2024-02-26
Daly_Mark,Mark,Daly,27/02/2024,29/02/2024,2024,2024-02-27,2024-02-29
Daly_Mark,Mark,Daly,28/02/2024,,2024,2024-02-28,
Daly_Paul,Paul,Daly,22/01/2024,04/01/2024,2024,2024-01-22,2024-01-04
Daly_Paul,Paul,Daly,23/01/2024,10/01/2024,2024,2024-01-23,2024-01-10
Daly_Paul,Paul,Daly,24/01/2024,11/01/2024,2024,2024-01-24,2024-01-11
Daly_Paul,Paul,Daly,30/01/2024,16/01/2024,2024,2024-01-30,2024-01-16
Daly_Paul,Paul,Daly,31/01/2024,17/01/2024,2024,2024-01-31,2024-01-17
Daly_Paul,Paul,Daly,01/02/2024,18/01/2024,2024,2024-02-01,2024-01-18
Daly_Paul,Paul,Daly,07/02/2024,25/01/2024,2024,2024-02-07,2024-01-25
Daly_Paul,Paul,Daly,08/02/2024,29/02/2024,2024,2024-02-08,2024-02-29
Daly_Paul,Paul,Daly,13/02/2024,,2024,2024-02-13,
Daly_Paul,Paul,Daly,14/02/2024,,2024,2024-02-14,
Daly_Paul,Paul,Daly,15/02/2024,,2024,2024-02-15,
Daly_Paul,Paul,Daly,20/02/2024,,2024,2024-02-20,
Daly_Paul,Paul,Daly,21/02/2024,,2024,2024-02-21,
Daly_Paul,Paul,Daly,22/02/2024,,2024,2024-02-22,
Daly_Paul,Paul,Daly,27/02/2024,,2024,2024-02-27,
Daly_Paul,Paul,Daly,28/02/2024,,2024,2024-02-28,
Davitt_Aidan,Aidan,Davitt,22/01/2024,04/01/2024,2024,2024-01-22,2024-01-04
Davitt_Aidan,Aidan,Davitt,23/01/2024,09/01/2024,2024,2024-01-23,2024-01-09
Davitt_Aidan,Aidan,Davitt,24/01/2024,16/01/2024,2024,2024-01-24,2024-01-16
Davitt_Aidan,Aidan,Davitt,30/01/2024,17/01/2024,2024,2024-01-30,2024-01-17
Davitt_Aidan,Aidan,Davitt,31/01/2024,18/01/2024,2024,2024-01-31,2024-01-18
Davitt_Aidan,Aidan,Davitt,01/02/2024,26/01/2024,2024,2024-02-01,2024-01-26
Davitt_Aidan,Aidan,Davitt,08/02/2024,16/02/2024,2024,2024-02-08,2024-02-16
Davitt_Aidan,Aidan,Davitt,13/02/2024,29/02/2024,2024,2024-02-13,2024-02-29
Davitt_Aidan,Aidan,Davitt,14/02/2024,,2024,2024-02-14,
Davitt_Aidan,Aidan,Davitt,15/02/2024,,2024,2024-02-15,
Davitt_Aidan,Aidan,Davitt,20/02/2024,,2024,2024-02-20,
Davitt_Aidan,Aidan,Davitt,21/02/2024,,2024,2024-02-21,
Davitt_Aidan,Aidan,Davitt,22/02/2024,,2024,2024-02-22,
Davitt_Aidan,Aidan,Davitt,27/02/2024,,2024,2024-02-27,
Davitt_Aidan,Aidan,Davitt,28/02/2024,,2024,2024-02-28,
Doherty_Regina,Regina,Doherty,23/01/2024,08/01/2024,2024,2024-01-23,2024-01-08
Doherty_Regina,Regina,Doherty,24/01/2024,15/01/2024,2024,2024-01-24,2024-01-15
Doherty_Regina,Regina,Doherty,30/01/2024,16/01/2024,2024,2024-01-30,2024-01-16
Doherty_Regina,Regina,Doherty,31/01/2024,06/02/2024,2024,2024-01-31,2024-02-06
Doherty_Regina,Regina,Doherty,01/02/2024,12/02/2024,2024,2024-02-01,2024-02-12
Doherty_Regina,Regina,Doherty,07/02/2024,19/02/2024,2024,2024-02-07,2024-02-19
Doherty_Regina,Regina,Doherty,08/02/2024,29/02/2024,2024,2024-02-08,2024-02-29
Doherty_Regina,Regina,Doherty,13/02/2024,,2024,2024-02-13,
Doherty_Regina,Regina,Doherty,14/02/2024,,2024,2024-02-14,
Doherty_Regina,Regina,Doherty,15/02/2024,,2024,2024-02-15,
Doherty_Regina,Regina,Doherty,20/02/2024,,2024,2024-02-20,
Doherty_Regina,Regina,Doherty,21/02/2024,,2024,2024-02-21,
Doherty_Regina,Regina,Doherty,22/02/2024,,2024,2024-02-22,
Doherty_Regina,Regina,Doherty,27/02/2024,,2024,2024-02-27,
Doherty_Regina,Regina,Doherty,28/02/2024,,2024,2024-02-28,
Dolan_Aisling,Aisling,Dolan,22/01/2024,09/01/2024,2024,2024-01-22,2024-01-09
Dolan_Aisling,Aisling,Dolan,23/01/2024,16/01/2024,2024,2024-01-23,2024-01-16
Dolan_Aisling,Aisling,Dolan,24/01/2024,,2024,2024-01-24,
Dolan_Aisling,Aisling,Dolan,31/01/2024,,2024,2024-01-31,
Dolan_Aisling,Aisling,Dolan,07/02/2024,,2024,2024-02-07,
Dolan_Aisling,Aisling,Dolan,08/02/2024,,2024,2024-02-08,
Dolan_Aisling,Aisling,Dolan,13/02/2024,,2024,2024-02-13,
Dolan_Aisling,Aisling,Dolan,14/02/2024,,2024,2024-02-14,
Dolan_Aisling,Aisling,Dolan,15/02/2024,,2024,2024-02-15,
Dolan_Aisling,Aisling,Dolan,21/02/2024,,2024,2024-02-21,
Dolan_Aisling,Aisling,Dolan,22/02/2024,,2024,2024-02-22,
Dolan_Aisling,Aisling,Dolan,28/02/2024,,2024,2024-02-28,
Dooley_Timmy,Timmy,Dooley,22/01/2024,03/01/2024,2024,2024-01-22,2024-01-03
Dooley_Timmy,Timmy,Dooley,23/01/2024,10/01/2024,2024,2024-01-23,2024-01-10
Dooley_Timmy,Timmy,Dooley,24/01/2024,11/01/2024,2024,2024-01-24,2024-01-11
Dooley_Timmy,Timmy,Dooley,30/01/2024,15/01/2024,2024,2024-01-30,2024-01-15
Dooley_Timmy,Timmy,Dooley,31/01/2024,17/01/2024,2024,2024-01-31,2024-01-17
Dooley_Timmy,Timmy,Dooley,01/02/2024,18/01/2024,2024,2024-02-01,2024-01-18
Dooley_Timmy,Timmy,Dooley,07/02/2024,26/01/2024,2024,2024-02-07,2024-01-26
Dooley_Timmy,Timmy,Dooley,08/02/2024,23/02/2024,2024,2024-02-08,2024-02-23
Dooley_Timmy,Timmy,Dooley,13/02/2024,29/02/2024,2024,2024-02-13,2024-02-29
Dooley_Timmy,Timmy,Dooley,14/02/2024,,2024,2024-02-14,
Dooley_Timmy,Timmy,Dooley,15/02/2024,,2024,2024-02-15,
Dooley_Timmy,Timmy,Dooley,20/02/2024,,2024,2024-02-20,
Dooley_Timmy,Timmy,Dooley,21/02/2024,,2024,2024-02-21,
Dooley_Timmy,Timmy,Dooley,27/02/2024,,2024,2024-02-27,
Fitzpatrick_Mary,Mary,Fitzpatrick,23/01/2024,02/01/2024,2024,2024-01-23,2024-01-02
Fitzpatrick_Mary,Mary,Fitzpatrick,24/01/2024,03/01/2024,2024,2024-01-24,2024-01-03
Fitzpatrick_Mary,Mary,Fitzpatrick,30/01/2024,04/01/2024,2024,2024-01-30,2024-01-04
Fitzpatrick_Mary,Mary,Fitzpatrick,31/01/2024,08/01/2024,2024,2024-01-31,2024-01-08
Fitzpatrick_Mary,Mary,Fitzpatrick,01/02/2024,09/01/2024,2024,2024-02-01,2024-01-09
Fitzpatrick_Mary,Mary,Fitzpatrick,07/02/2024,10/01/2024,2024,2024-02-07,2024-01-10
Fitzpatrick_Mary,Mary,Fitzpatrick,08/02/2024,11/01/2024,2024,2024-02-08,2024-01-11
Fitzpatrick_Mary,Mary,Fitzpatrick,13/02/2024,15/01/2024,2024,2024-02-13,2024-01-15
Fitzpatrick_Mary,Mary,Fitzpatrick,14/02/2024,16/01/2024,2024,2024-02-14,2024-01-16
Fitzpatrick_Mary,Mary,Fitzpatrick,15/02/2024,17/01/2024,2024,2024-02-15,2024-01-17
Fitzpatrick_Mary,Mary,Fitzpatrick,20/02/2024,19/01/2024,2024,2024-02-20,2024-01-19
Fitzpatrick_Mary,Mary,Fitzpatrick,21/02/2024,26/01/2024,2024,2024-02-21,2024-01-26
Fitzpatrick_Mary,Mary,Fitzpatrick,27/02/2024,29/01/2024,2024,2024-02-27,2024-01-29
Fitzpatrick_Mary,Mary,Fitzpatrick,28/02/2024,06/02/2024,2024,2024-02-28,2024-02-06
Fitzpatrick_Mary,Mary,Fitzpatrick,,16/02/2024,2024,,2024-02-16
Fitzpatrick_Mary,Mary,Fitzpatrick,,29/02/2024,2024,,2024-02-29
Flynn_Eileen,Eileen,Flynn,22/01/2024,15/01/2024,2024,2024-01-22,2024-01-15
Flynn_Eileen,Eileen,Flynn,23/01/2024,16/01/2024,2024,2024-01-23,2024-01-16
Flynn_Eileen,Eileen,Flynn,24/01/2024,17/01/2024,2024,2024-01-24,2024-01-17
Flynn_Eileen,Eileen,Flynn,30/01/2024,18/01/2024,2024,2024-01-30,2024-01-18
Flynn_Eileen,Eileen,Flynn,31/01/2024,25/01/2024,2024,2024-01-31,2024-01-25
Flynn_Eileen,Eileen,Flynn,01/02/2024,29/01/2024,2024,2024-02-01,2024-01-29
Flynn_Eileen,Eileen,Flynn,07/02/2024,06/02/2024,2024,2024-02-07,2024-02-06
Flynn_Eileen,Eileen,Flynn,08/02/2024,12/02/2024,2024,2024-02-08,2024-02-12
Flynn_Eileen,Eileen,Flynn,13/02/2024,26/02/2024,2024,2024-02-13,2024-02-26
Flynn_Eileen,Eileen,Flynn,14/02/2024,29/02/2024,2024,2024-02-14,2024-02-29
Flynn_Eileen,Eileen,Flynn,15/02/2024,,2024,2024-02-15,
Flynn_Eileen,Eileen,Flynn,20/02/2024,,2024,2024-02-20,
Flynn_Eileen,Eileen,Flynn,21/02/2024,,2024,2024-02-21,
Flynn_Eileen,Eileen,Flynn,22/02/2024,,2024,2024-02-22,
Flynn_Eileen,Eileen,Flynn,27/02/2024,,2024,2024-02-27,
Flynn_Eileen,Eileen,Flynn,28/02/2024,,2024,2024-02-28,
Gallagher_Robbie,Robbie,Gallagher,22/01/2024,10/01/2024,2024,2024-01-22,2024-01-10
Gallagher_Robbie,Robbie,Gallagher,23/01/2024,11/01/2024,2024,2024-01-23,2024-01-11
Gallagher_Robbie,Robbie,Gallagher,24/01/2024,15/01/2024,2024,2024-01-24,2024-01-15
Gallagher_Robbie,Robbie,Gallagher,30/01/2024,18/01/2024,2024,2024-01-30,2024-01-18
Gallagher_Robbie,Robbie,Gallagher,31/01/2024,16/02/2024,2024,2024-01-31,2024-02-16
Gallagher_Robbie,Robbie,Gallagher,01/02/2024,29/02/2024,2024,2024-02-01,2024-02-29
Gallagher_Robbie,Robbie,Gallagher,07/02/2024,,2024,2024-02-07,
Gallagher_Robbie,Robbie,Gallagher,08/02/2024,,2024,2024-02-08,
Gallagher_Robbie,Robbie,Gallagher,13/02/2024,,2024,2024-02-13,
Gallagher_Robbie,Robbie,Gallagher,14/02/2024,,2024,2024-02-14,
Gallagher_Robbie,Robbie,Gallagher,15/02/2024,,2024,2024-02-15,
Gallagher_Robbie,Robbie,Gallagher,20/02/2024,,2024,2024-02-20,
Gallagher_Robbie,Robbie,Gallagher,21/02/2024,,2024,2024-02-21,
Gallagher_Robbie,Robbie,Gallagher,22/02/2024,,2024,2024-02-22,
Gallagher_Robbie,Robbie,Gallagher,27/02/2024,,2024,2024-02-27,
Gallagher_Robbie,Robbie,Gallagher,28/02/2024,,2024,2024-02-28,
Garvey_Róisín,Róisín,Garvey,22/01/2024,08/01/2024,2024,2024-01-22,2024-01-08
Garvey_Róisín,Róisín,Garvey,23/01/2024,09/01/2024,2024,2024-01-23,2024-01-09
Garvey_Róisín,Róisín,Garvey,24/01/2024,17/01/2024,2024,2024-01-24,2024-01-17
Garvey_Róisín,Róisín,Garvey,30/01/2024,18/01/2024,2024,2024-01-30,2024-01-18
Garvey_Róisín,Róisín,Garvey,01/02/2024,29/01/2024,2024,2024-02-01,2024-01-29
Garvey_Róisín,Róisín,Garvey,14/02/2024,06/02/2024,2024,2024-02-14,2024-02-06
Garvey_Róisín,Róisín,Garvey,15/02/2024,29/02/2024,2024,2024-02-15,2024-02-29
Garvey_Róisín,Róisín,Garvey,20/02/2024,,2024,2024-02-20,
Garvey_Róisín,Róisín,Garvey,21/02/2024,,2024,2024-02-21,
Garvey_Róisín,Róisín,Garvey,27/02/2024,,2024,2024-02-27,
Garvey_Róisín,Róisín,Garvey,28/02/2024,,2024,2024-02-28,
Gavan_Paul,Paul,Gavan,30/01/2024,02/01/2024,2024,2024-01-30,2024-01-02
Gavan_Paul,Paul,Gavan,31/01/2024,03/01/2024,2024,2024-01-31,2024-01-03
Gavan_Paul,Paul,Gavan,01/02/2024,04/01/2024,2024,2024-02-01,2024-01-04
Gavan_Paul,Paul,Gavan,07/02/2024,09/01/2024,2024,2024-02-07,2024-01-09
Gavan_Paul,Paul,Gavan,08/02/2024,10/01/2024,2024,2024-02-08,2024-01-10
Gavan_Paul,Paul,Gavan,13/02/2024,17/01/2024,2024,2024-02-13,2024-01-17
Gavan_Paul,Paul,Gavan,14/02/2024,18/01/2024,2024,2024-02-14,2024-01-18
Gavan_Paul,Paul,Gavan,15/02/2024,06/02/2024,2024,2024-02-15,2024-02-06
Gavan_Paul,Paul,Gavan,20/02/2024,29/02/2024,2024,2024-02-20,2024-02-29
Gavan_Paul,Paul,Gavan,21/02/2024,,2024,2024-02-21,
Gavan_Paul,Paul,Gavan,22/02/2024,,2024,2024-02-22,
Gavan_Paul,Paul,Gavan,27/02/2024,,2024,2024-02-27,
Gavan_Paul,Paul,Gavan,28/02/2024,,2024,2024-02-28,
Higgins_Alice-Mary,Alice-Mary,Higgins,22/01/2024,05/01/2024,2024,2024-01-22,2024-01-05
Higgins_Alice-Mary,Alice-Mary,Higgins,23/01/2024,08/01/2024,2024,2024-01-23,2024-01-08
Higgins_Alice-Mary,Alice-Mary,Higgins,24/01/2024,17/01/2024,2024,2024-01-24,2024-01-17
Higgins_Alice-Mary,Alice-Mary,Higgins,30/01/2024,18/01/2024,2024,2024-01-30,2024-01-18
Higgins_Alice-Mary,Alice-Mary,Higgins,07/02/2024,12/02/2024,2024,2024-02-07,2024-02-12
Higgins_Alice-Mary,Alice-Mary,Higgins,08/02/2024,29/02/2024,2024,2024-02-08,2024-02-29
Higgins_Alice-Mary,Alice-Mary,Higgins,13/02/2024,,2024,2024-02-13,
Higgins_Alice-Mary,Alice-Mary,Higgins,15/02/2024,,2024,2024-02-15,
Higgins_Alice-Mary,Alice-Mary,Higgins,21/02/2024,,2024,2024-02-21,
Higgins_Alice-Mary,Alice-Mary,Higgins,27/02/2024,,2024,2024-02-27,
Higgins_Alice-Mary,Alice-Mary,Higgins,28/02/2024,,2024,2024-02-28,
Hoey_Annie,Annie,Hoey,22/01/2024,16/01/2024,2024,2024-01-22,2024-01-16
Hoey_Annie,Annie,Hoey,23/01/2024,17/01/2024,2024,2024-01-23,2024-01-17
Hoey_Annie,Annie,Hoey,24/01/2024,18/01/2024,2024,2024-01-24,2024-01-18
Hoey_Annie,Annie,Hoey,30/01/2024,25/01/2024,2024,2024-01-30,2024-01-25
Hoey_Annie,Annie,Hoey,31/01/2024,09/02/2024,2024,2024-01-31,2024-02-09
Hoey_Annie,Annie,Hoey,01/02/2024,12/02/2024,2024,2024-02-01,2024-02-12
Hoey_Annie,Annie,Hoey,07/02/2024,29/02/2024,2024,2024-02-07,2024-02-29
Hoey_Annie,Annie,Hoey,08/02/2024,,2024,2024-02-08,
Hoey_Annie,Annie,Hoey,13/02/2024,,2024,2024-02-13,
Hoey_Annie,Annie,Hoey,14/02/2024,,2024,2024-02-14,
Hoey_Annie,Annie,Hoey,15/02/2024,,2024,2024-02-15,
Hoey_Annie,Annie,Hoey,20/02/2024,,2024,2024-02-20,
Hoey_Annie,Annie,Hoey,21/02/2024,,2024,2024-02-21,
Hoey_Annie,Annie,Hoey,22/02/2024,,2024,2024-02-22,
Hoey_Annie,Annie,Hoey,27/02/2024,,2024,2024-02-27,
Hoey_Annie,Annie,Hoey,28/02/2024,,2024,2024-02-28,
Horkan_Gerry,Gerry,Horkan,22/01/2024,03/01/2024,2024,2024-01-22,2024-01-03
Horkan_Gerry,Gerry,Horkan,23/01/2024,08/01/2024,2024,2024-01-23,2024-01-08
Horkan_Gerry,Gerry,Horkan,24/01/2024,09/01/2024,2024,2024-01-24,2024-01-09
Horkan_Gerry,Gerry,Horkan,30/01/2024,15/01/2024,2024,2024-01-30,2024-01-15
Horkan_Gerry,Gerry,Horkan,31/01/2024,18/01/2024,2024,2024-01-31,2024-01-18
Horkan_Gerry,Gerry,Horkan,01/02/2024,19/01/2024,2024,2024-02-01,2024-01-19
Horkan_Gerry,Gerry,Horkan,07/02/2024,26/01/2024,2024,2024-02-07,2024-01-26
Horkan_Gerry,Gerry,Horkan,08/02/2024,06/02/2024,2024,2024-02-08,2024-02-06
Horkan_Gerry,Gerry,Horkan,13/02/2024,09/02/2024,2024,2024-02-13,2024-02-09
Horkan_Gerry,Gerry,Horkan,14/02/2024,16/02/2024,2024,2024-02-14,2024-02-16
Horkan_Gerry,Gerry,Horkan,15/02/2024,29/02/2024,2024,2024-02-15,2024-02-29
Horkan_Gerry,Gerry,Horkan,20/02/2024,,2024,2024-02-20,
Horkan_Gerry,Gerry,Horkan,21/02/2024,,2024,2024-02-21,
Horkan_Gerry,Gerry,Horkan,22/02/2024,,2024,2024-02-22,
Horkan_Gerry,Gerry,Horkan,27/02/2024,,2024,2024-02-27,
Horkan_Gerry,Gerry,Horkan,28/02/2024,,2024,2024-02-28,
Keogan_Sharon,Sharon,Keogan,22/01/2024,10/01/2024,2024,2024-01-22,2024-01-10
Keogan_Sharon,Sharon,Keogan,23/01/2024,11/01/2024,2024,2024-01-23,2024-01-11
Keogan_Sharon,Sharon,Keogan,24/01/2024,12/01/2024,2024,2024-01-24,2024-01-12
Keogan_Sharon,Sharon,Keogan,30/01/2024,15/01/2024,2024,2024-01-30,2024-01-15
Keogan_Sharon,Sharon,Keogan,31/01/2024,16/01/2024,2024,2024-01-31,2024-01-16
Keogan_Sharon,Sharon,Keogan,01/02/2024,17/01/2024,2024,2024-02-01,2024-01-17
Keogan_Sharon,Sharon,Keogan,07/02/2024,18/01/2024,2024,2024-02-07,2024-01-18
Keogan_Sharon,Sharon,Keogan,08/02/2024,06/02/2024,2024,2024-02-08,2024-02-06
Keogan_Sharon,Sharon,Keogan,13/02/2024,29/02/2024,2024,2024-02-13,2024-02-29
Keogan_Sharon,Sharon,Keogan,14/02/2024,,2024,2024-02-14,
Keogan_Sharon,Sharon,Keogan,15/02/2024,,2024,2024-02-15,
Keogan_Sharon,Sharon,Keogan,20/02/2024,,2024,2024-02-20,
Keogan_Sharon,Sharon,Keogan,21/02/2024,,2024,2024-02-21,
Keogan_Sharon,Sharon,Keogan,22/02/2024,,2024,2024-02-22,
Keogan_Sharon,Sharon,Keogan,27/02/2024,,2024,2024-02-27,
Keogan_Sharon,Sharon,Keogan,28/02/2024,,2024,2024-02-28,
Kyne_Sean,Sean,Kyne,22/01/2024,03/01/2024,2024,2024-01-22,2024-01-03
Kyne_Sean,Sean,Kyne,23/01/2024,04/01/2024,2024,2024-01-23,2024-01-04
Kyne_Sean,Sean,Kyne,24/01/2024,09/01/2024,2024,2024-01-24,2024-01-09
Kyne_Sean,Sean,Kyne,30/01/2024,10/01/2024,2024,2024-01-30,2024-01-10
Kyne_Sean,Sean,Kyne,31/01/2024,12/01/2024,2024,2024-01-31,2024-01-12
Kyne_Sean,Sean,Kyne,01/02/2024,15/01/2024,2024,2024-02-01,2024-01-15
Kyne_Sean,Sean,Kyne,07/02/2024,16/01/2024,2024,2024-02-07,2024-01-16
Kyne_Sean,Sean,Kyne,08/02/2024,17/01/2024,2024,2024-02-08,2024-01-17
Kyne_Sean,Sean,Kyne,13/02/2024,18/01/2024,2024,2024-02-13,2024-01-18
Kyne_Sean,Sean,Kyne,14/02/2024,19/01/2024,2024,2024-02-14,2024-01-19
Kyne_Sean,Sean,Kyne,15/02/2024,25/01/2024,2024,2024-02-15,2024-01-25
Kyne_Sean,Sean,Kyne,20/02/2024,06/02/2024,2024,2024-02-20,2024-02-06
Kyne_Sean,Sean,Kyne,21/02/2024,19/02/2024,2024,2024-02-21,2024-02-19
Kyne_Sean,Sean,Kyne,22/02/2024,29/02/2024,2024,2024-02-22,2024-02-29
Kyne_Sean,Sean,Kyne,27/02/2024,,2024,2024-02-27,
Kyne_Sean,Sean,Kyne,28/02/2024,,2024,2024-02-28,
Lombard_Tim,Tim,Lombard,23/01/2024,09/01/2024,2024,2024-01-23,2024-01-09
Lombard_Tim,Tim,Lombard,24/01/2024,10/01/2024,2024,2024-01-24,2024-01-10
Lombard_Tim,Tim,Lombard,30/01/2024,11/01/2024,2024,2024-01-30,2024-01-11
Lombard_Tim,Tim,Lombard,31/01/2024,16/01/2024,2024,2024-01-31,2024-01-16
Lombard_Tim,Tim,Lombard,01/02/2024,17/01/2024,2024,2024-02-01,2024-01-17
Lombard_Tim,Tim,Lombard,07/02/2024,18/01/2024,2024,2024-02-07,2024-01-18
Lombard_Tim,Tim,Lombard,08/02/2024,25/01/2024,2024,2024-02-08,2024-01-25
Lombard_Tim,Tim,Lombard,13/02/2024,23/02/2024,2024,2024-02-13,2024-02-23
Lombard_Tim,Tim,Lombard,14/02/2024,29/02/2024,2024,2024-02-14,2024-02-29
Lombard_Tim,Tim,Lombard,15/02/2024,,2024,2024-02-15,
Lombard_Tim,Tim,Lombard,21/02/2024,,2024,2024-02-21,
Lombard_Tim,Tim,Lombard,22/02/2024,,2024,2024-02-22,
Lombard_Tim,Tim,Lombard,27/02/2024,,2024,2024-02-27,
Lombard_Tim,Tim,Lombard,28/02/2024,,2024,2024-02-28,
Lombard_Tim,Tim,Lombard,22/01/2024,04/01/2024,2024,2024-01-22,2024-01-04
Lombard_Tim,Tim,Lombard,23/01/2024,08/01/2024,2024,2024-01-23,2024-01-08
Lombard_Tim,Tim,Lombard,24/01/2024,16/01/2024,2024,2024-01-24,2024-01-16
Lombard_Tim,Tim,Lombard,30/01/2024,17/01/2024,2024,2024-01-30,2024-01-17
Lombard_Tim,Tim,Lombard,31/01/2024,18/01/2024,2024,2024-01-31,2024-01-18
Lombard_Tim,Tim,Lombard,01/02/2024,,2024,2024-02-01,
Lombard_Tim,Tim,Lombard,07/02/2024,,2024,2024-02-07,
Lombard_Tim,Tim,Lombard,08/02/2024,,2024,2024-02-08,
Lombard_Tim,Tim,Lombard,14/02/2024,,2024,2024-02-14,
Lombard_Tim,Tim,Lombard,20/02/2024,,2024,2024-02-20,
McDowell_Michael,Michael,McDowell,22/01/2024,02/01/2024,2024,2024-01-22,2024-01-02
McDowell_Michael,Michael,McDowell,23/01/2024,03/01/2024,2024,2024-01-23,2024-01-03
McDowell_Michael,Michael,McDowell,24/01/2024,04/01/2024,2024,2024-01-24,2024-01-04
McDowell_Michael,Michael,McDowell,31/01/2024,05/01/2024,2024,2024-01-31,2024-01-05
McDowell_Michael,Michael,McDowell,01/02/2024,08/01/2024,2024,2024-02-01,2024-01-08
McDowell_Michael,Michael,McDowell,07/02/2024,09/01/2024,2024,2024-02-07,2024-01-09
McDowell_Michael,Michael,McDowell,08/02/2024,11/01/2024,2024,2024-02-08,2024-01-11
McDowell_Michael,Michael,McDowell,13/02/2024,12/01/2024,2024,2024-02-13,2024-01-12
McDowell_Michael,Michael,McDowell,14/02/2024,15/01/2024,2024,2024-02-14,2024-01-15
McDowell_Michael,Michael,McDowell,15/02/2024,16/01/2024,2024,2024-02-15,2024-01-16
McDowell_Michael,Michael,McDowell,20/02/2024,17/01/2024,2024,2024-02-20,2024-01-17
McDowell_Michael,Michael,McDowell,21/02/2024,18/01/2024,2024,2024-02-21,2024-01-18
McDowell_Michael,Michael,McDowell,22/02/2024,25/01/2024,2024,2024-02-22,2024-01-25
McDowell_Michael,Michael,McDowell,27/02/2024,29/01/2024,2024,2024-02-27,2024-01-29
McDowell_Michael,Michael,McDowell,28/02/2024,02/02/2024,2024,2024-02-28,2024-02-02
McDowell_Michael,Michael,McDowell,,09/02/2024,2024,,2024-02-09
McDowell_Michael,Michael,McDowell,,12/02/2024,2024,,2024-02-12
McDowell_Michael,Michael,McDowell,,16/02/2024,2024,,2024-02-16
McDowell_Michael,Michael,McDowell,,23/02/2024,2024,,2024-02-23
McDowell_Michael,Michael,McDowell,,29/02/2024,2024,,2024-02-29
McGahon_John,John,McGahon,22/01/2024,02/01/2024,2024,2024-01-22,2024-01-02
McGahon_John,John,McGahon,23/01/2024,03/01/2024,2024,2024-01-23,2024-01-03
McGahon_John,John,McGahon,24/01/2024,05/01/2024,2024,2024-01-24,2024-01-05
McGahon_John,John,McGahon,30/01/2024,10/01/2024,2024,2024-01-30,2024-01-10
McGahon_John,John,McGahon,31/01/2024,11/01/2024,2024,2024-01-31,2024-01-11
McGahon_John,John,McGahon,01/02/2024,12/01/2024,2024,2024-02-01,2024-01-12
McGahon_John,John,McGahon,07/02/2024,15/01/2024,2024,2024-02-07,2024-01-15
McGahon_John,John,McGahon,08/02/2024,16/01/2024,2024,2024-02-08,2024-01-16
McGahon_John,John,McGahon,13/02/2024,17/01/2024,2024,2024-02-13,2024-01-17
McGahon_John,John,McGahon,14/02/2024,25/01/2024,2024,2024-02-14,2024-01-25
McGahon_John,John,McGahon,15/02/2024,26/01/2024,2024,2024-02-15,2024-01-26
McGahon_John,John,McGahon,20/02/2024,29/01/2024,2024,2024-02-20,2024-01-29
McGahon_John,John,McGahon,21/02/2024,06/02/2024,2024,2024-02-21,2024-02-06
McGahon_John,John,McGahon,22/02/2024,12/02/2024,2024,2024-02-22,2024-02-12
McGahon_John,John,McGahon,27/02/2024,23/02/2024,2024,2024-02-27,2024-02-23
McGahon_John,John,McGahon,28/02/2024,26/02/2024,2024,2024-02-28,2024-02-26
McGahon_John,John,McGahon,,29/02/2024,2024,,2024-02-29
McGreehan_Erin,Erin,McGreehan,22/01/2024,10/01/2024,2024,2024-01-22,2024-01-10
McGreehan_Erin,Erin,McGreehan,23/01/2024,11/01/2024,2024,2024-01-23,2024-01-11
McGreehan_Erin,Erin,McGreehan,24/01/2024,12/01/2024,2024,2024-01-24,2024-01-12
McGreehan_Erin,Erin,McGreehan,30/01/2024,16/01/2024,2024,2024-01-30,2024-01-16
McGreehan_Erin,Erin,McGreehan,31/01/2024,17/01/2024,2024,2024-01-31,2024-01-17
McGreehan_Erin,Erin,McGreehan,01/02/2024,18/01/2024,2024,2024-02-01,2024-01-18
McGreehan_Erin,Erin,McGreehan,07/02/2024,25/01/2024,2024,2024-02-07,2024-01-25
McGreehan_Erin,Erin,McGreehan,08/02/2024,02/02/2024,2024,2024-02-08,2024-02-02
McGreehan_Erin,Erin,McGreehan,13/02/2024,06/02/2024,2024,2024-02-13,2024-02-06
McGreehan_Erin,Erin,McGreehan,14/02/2024,,2024,2024-02-14,
McGreehan_Erin,Erin,McGreehan,15/02/2024,,2024,2024-02-15,
McGreehan_Erin,Erin,McGreehan,20/02/2024,,2024,2024-02-20,
McGreehan_Erin,Erin,McGreehan,21/02/2024,,2024,2024-02-21,
McGreehan_Erin,Erin,McGreehan,22/02/2024,,2024,2024-02-22,
McGreehan_Erin,Erin,McGreehan,27/02/2024,,2024,2024-02-27,
McGreehan_Erin,Erin,McGreehan,28/02/2024,,2024,2024-02-28,
